name1,name2,street1,street2,city,state,zip,phone,intake1,intake2,intake1a,intake2a,service_code_info,latitude,longitude
Apalachee Center Inc,PATH Crisis Stabilization Unit,2634 Capital Circle NE,Suite B-1,Tallahassee,FL,32308,850-523-3333 x4920,850-523-3333 x4301,,,,MH SUMH * HI * CHLOR FLUPH HALOP LOXAP PERPH ARIPI BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT GT IDD IPT TELE * CIT PEON PEOFF WI * PVTN * MD MI OSF PI SF VAF * SS * CO SMI * STU * MST LABT * PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * IMR PRS CM IPC SPS,30.4771000000,-84.2246000000
Apalachee Center Inc,Residential G,2634 Capital Circle NE,Building G,Tallahassee,FL,32308,850-523-3333 x5350,850-523-3333 x8313,,,,MH SUMH * RES * RTCA * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT ARIPI ASENA BREXP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT GT IDD IPT TELE * CIT PEON PEOFF * PVTN * MC MD OSF * SS * CJ CO SMI * STU * MST LABT * TCC * SMON * YAD ADLT SNR * AH * VAPN * IMR PRS CM IPC SPS,30.4771000000,-84.2246000000
Apalachee Center Inc,Residential K,2634 Capital Circle NE,K-Upper Level,Tallahassee,FL,32308,850-523-3333 x5208,,,,,MH SUMH * RES * RTCA * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ THIOT ARIPI ASENA BREXP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT GT IDD TELE * CIT PEON PEOFF * PVTN * MC MD OSF * SS * CJ CO SMI * STU * MST LABT * PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * IMR PRS CM IPC SPS,30.4771000000,-84.2246000000
Apalachee Center Inc,SRT,2634 Capital Circle NE,Suite B,Tallahassee,FL,32308,850-523-3333 x3483,,,,,MH SUMH * RES * RTCA * CHLOR FLUPH HALOP LOXAP PERPH ARIPI BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT GT IDD IPT TELE * CIT PEON PEOFF * PVTN * OSF * CO SMI * STU * TBS MST LABT * PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * COOT IMR PRS CM SPS,30.4771000000,-84.2246000000
Florida Therapy Services,Tallahassee,1713 Mahan Drive,,Tallahassee,FL,32308,850-681-6001 x325,850-215-1946,877-234-5351,,,MH SUMH * OP * CMHC * FLUPH HALOP PERPH THIOT ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * AT CBT CFT DBT GT IPT TELE AIM * PVTP * MC MD MI PI SF * TAY SE SED SMI * SMPD * CHLD YAD ADLT SNR * SP * VPPD * FPSY PRS CM SPS,30.4771000000,-84.2246000000
BayCare Behavioral Health,Life Management Services,2727 West Dr MLK Jr Boulevard,Suite 640,Tampa,FL,33607,813-872-7582,813-428-6181,,,,SA MH SUMH * OP * OMH * CHLOR HALOP ARIPI CLOZA OLANZ OLANZF QUETI RISPE ANTPYCH * AT CBT CFT DBT GT IDD IPT TMS TELE * PVTN * MC MD PI SF * TAY SE CO * STU * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * COOT FPSY SPS,27.9625000000,-82.4895000000
Care Clinic,,1101 East Cumberland Avenue,,Tampa,FL,33602,844-782-6963,,,,,SA MH SUMH * OP * OMH * NRT ANTPYCH * IDD TELE * PVTP * MHC * PI SF * SMON * YAD ADLT SNR * VAPN,27.9614000000,-82.4597000000
Center for Discovery,Tampa,2111 West Swann Avenue  ,Suite 202,Tampa,FL,33606,855-818-2029,,,,,MH * OP * PH * AT CBT CFT DBT GT IDD IPT * PVTP * PI SF * GL CO TRMA PED PTSD * MST * SMPD * CHLD YAD ADLT * VPPD * DEC FPSY CM,27.9475000000,-82.4584000000
Families First of Florida,,5404 Hoover Boulevard,Suite 18,Tampa,FL,33634,813-290-8560,813-290-8560 x2,,,,MH SUMH * OP * OMH * CBT CFT GT IPT TELE * PVTP * MD MI PI SF SMHA SWFS VAF * SMPD * CHLD YAD ADLT * AH SP * VPPD * COOT FPSY CM SPS,28.0068000000,-82.5560000000
Gracepoint Adult Outpatient and, Assessment Center,5707 North 22nd Street,,Tampa,FL,33610,813-272-2244,,,,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * CIT WI * PVTN * FQHC * CLF MC MD PI SF SI SMHA * PA SS * TAY SE GL MF CJ CO HV TRMA PTSD SMI * HS * SMON * YAD ADLT SNR * AH SP * VAPN * FPSY ICM PRS SH CM IPC SPS,27.9951000000,-82.4046000000
Neuropsychiatric Institute,,4107 West Spruce Street,Suite 100,Tampa,FL,33607,813-636-8811,,,,,MH * OP * OMH * AT CBT CFT DBT EMDR IPT TELE * CIT PEON * PVTP * MHC * MC MD PI SF SI * SMPD * CHLD YAD ADLT SNR * AH SP FX * F28 F35 * VPPD * COOT CM,27.9625000000,-82.4895000000
Northside Behavioral Health Center,,12512 Bruce B Downs Boulevard,,Tampa,FL,33612,813-977-8700,,,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH ARIPI CLOZA LURAS OLANZ QUETI RISPE ZIPRA ANTPYCH * CBT CFT EMDR GT IDD IPT TELE * PVTN * CLF CMHG MC MD OSF PI SF SI SMHA * STU * TCC * SMON * CHLD YAD ADLT SNR * AH SP FX * F4 F67 * VAPN * ACT COOT DEC FPSY CM SPS,28.0502000000,-82.4500000000
Steven A Cohen Military Family Clinic,Aspire Health Partners,4520 Oak Fair Boulevard,Suite 100,Tampa,FL,33610,813-542-5500,,,,,SA MH SUMH * OP * OMH * AT CBT CFT GT IDD IPT TELE * PVTN * MC MI PI SF VAF * PA SS * VET ADM MF PTSD * STU * SMPD * CHLD YAD ADLT SNR * AH * VPPD * CM SPS,27.9951000000,-82.4046000000
Success 4 Kids and Families Inc,,- - -,,Tampa,FL,33607,813-490-5490,813-871-7412,,,,MH SUMH * OP * OMH * CBT CFT IPT TELE * PVTN * CLF CSBG MD OSF SMHA SWFS * PA * TAY GL SED SMI * SMON * CHLD YAD ADLT * AH SP * VAPN * COOT ICM CM,27.9625000000,-82.4895000000
Windmoor Healthcare,Outpatient Clinic Tampa,3508 North Armenia Avenue,,Tampa,FL,33607,727-541-2646,,,,,SA MH SUMH * PHDT * PH * CHLOR FLUPH HALOP PERPH PROCH THIOT TRIFL ARIPI BREXP CARIP CLOZA LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT DBT GT IDD IPT * PVTP * CLF ITU MC MD MI PI SCJJ SF SI VAF * SE VET ADM CO TRMA PTSD SMI * STU * MST LABT * TCC * SMPD * YAD ADLT SNR * AH * VPPD * COOT FPSY IPC SPS,27.9625000000,-82.4895000000
Tavares VA Clinic,,1390 East Burleigh Boulevard,,Tavares,FL,32778,352-253-2900,352-235-2900,,,,SA MH SUMH * OP * VAHC * CHLOR DROPE FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT DBT ECT EMDR GT IDD IPT KIT TELE AIM * CIT PEON WI * FED VAMC * MC MD MI PI VAF * SE GL VET HV DV TRMA TBI ALZ PEFP PTSD SMI * STU * HIVT STDT TBS MST HBT HCT LABT * HS PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * CDM COOT DEC FPSY ICM IMR LAD SEMP VRS CM IPC SPS,28.8010000000,-81.7340000000
Meridian Behavioral Healthcare Inc,Gilchrist County Clinic,728 NE 7th Street,,Trenton,FL,32693,352-487-0064,352-374-5600,800-330-5615,,,SA MH SUMH * OP * CBHC * ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE AIM * CIT PEOFF * PVTN * CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF * SS * VET ADM MF CJ CO TRMA PTSD * STU * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT CM SPS,29.6133000000,-82.8176000000
LifeStream Behavioral Center,Our Turning Point Ranch,19826 East 5th Street,,Umatilla,FL,32784,352-315-7500,352-771-8996,,,,MH * RES * RTCC * ANTPYCH * AT CBT GT IPT * CIT * PVTN * CMHG MD PI SF SMHA SWFS * SS * CO TRMA PTSD SED * STU * SMON * CHLD * AH * VAPN * IMR PRS TPC SPS,28.9254000000,-81.6801000000
Cleveland Clinic Indian River Hospital,Behavioral Health Center,1190 37th Street,,Vero Beach,FL,32960,772-563-4444 x4177,772-563-4666 x6637,,,,MH SUMH * HI OP * IPSY * CHLOR FLUPH HALOP THIOR ARIPI CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE NRT NSC ANTPYCH * AT CBT CFT DBT ECT EMDR GT IDD IPT TELE AIM * CIT PEON WI * PVTN * CLF MC MD MI PI PCF SF SI SMHA SWFS VAF * PA SS * TAY SE GL CO TRMA PTSD SED SMI * STU * MST LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH SP FX * F19 * VAPN * COOT FPSY CM IPC SPS,27.6330000000,-80.4031000000
Legacy Behavioral Health Center Inc,,726 20th Street,,Vero Beach,FL,32960,772-257-5264,561-616-8411 x1014,888-975-3422,,,SA MH * OP * OMH * AT CBT CFT DBT GT IPT TELE * PVTP * MD OSF SF * PA SS * TAY SE GL CO TRMA ALZ PTSD SED SMI * SMOP * CHLD YAD ADLT SNR * AH SP FX * F19 F28 F36 F67 * VAPP * FPSY CM,27.6330000000,-80.4031000000
New Horizons of the Treasure Coast,Outpatient Mental Health and Substance,1910 82nd Avenue,Suite 202,Vero Beach,FL,32966,772-778-7217,,772-778-7218,,,SA MH SUMH * OP * CMHC * FLUPH HALOP PERPH PIMOZ ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT IDD IPT TELE * CIT PEOFF * PVTN * CLF CMHG ITU MC MD MI OSF PI SF SI SMHA VAF * TAY SE GL VET ADM MF CJ CO HV DV TRMA PEFP PTSD SED SMI * STU * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT ICM IMR PRS CM SPS,27.6372000000,-80.4794000000
Suncoast Mental Health Center,Indian River,1617 14th Avenue,,Vero Beach,FL,32960,772-564-8616,772-564-8616 x2005,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH ARIPI ASENA BREXP CARIP ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT GT IPT TELE * PVTN * MD PI SF SMHA * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * ACT COOT FPSY CM SPS,27.6330000000,-80.4031000000
Peace River Center,Wauchula Office,213 East Orange Street,,Wauchula,FL,33873,863-519-0575,863-248-3311,,,,MH SUMH * OP * OMH * ANTPYCH * AT CBT CFT GT IDD IPT TELE * PVTN * CLF FG MC MD MI OSF PI SCJJ SF SI SMHA SWFS * SE TRMA PTSD SED SMI * STU * SMPD * CHLD YAD ADLT SNR * AH * VPPD * FPSY SPS,27.5517000000,-81.8074000000
Boys Town South Florida,Behavioral Health Clinic,1655 Palm Beach Lakes Boulevard,Suite 300,West Palm Beach,FL,33401,561-612-6056,,,,,MH * OP * OMH * CBT CFT IPT TELE * PVTN * MD MI PI SF SI * SMPD * CHLD YAD * AH * VPPD * COOT FPSY SPS,26.7165000000,-80.0679000000
Care Clinic,,500 South Australian Avenue,,West Palm Beach,FL,33401,844-782-6963,,,,,SA MH SUMH * OP * OMH * NRT ANTPYCH * IDD TELE * PVTP * MHC * PI SF * SMON * YAD ADLT SNR * VAPN,26.7165000000,-80.0679000000
Recovery Research Network Foundation,Recovery Town,155 East Blue Heron Boulevard,Suite 301,West Palm Beach,FL,33404,561-838-7329,,,,,SA MH SUMH * OP * OMH * HALOP OLANZ OLANZF QUETI RISPE ANTPYCH * AT CFT GT TELE * PEOFF * PVTN * FQHC * MC MD MI PI SF SI SWFS * PA SS * TAY SE CJ HV * HIVT STDT TBS LABT * HS PEER * SMPD * YAD ADLT SNR * VPPD * CM ES,26.7832000000,-80.0638000000
Telstone IOP,,1401 Forum Way,Suite 500,West Palm Beach,FL,33401,561-900-0003,,,,,SA MH * OP PHDT * OMH * AT CBT CFT DBT EMDR GT IDD IPT * PVTP * PI SF * HIVT STDT TBS * HS * SMPD * ADLT SNR * VPPD * ES,26.7165000000,-80.0679000000
VIP Integrative Healthcare,,3600 Forest Hills Boulevard,Suite 3,West Palm Beach,FL,33406,561-909-8555,,,,,SA MH SUMH * OP * OMH * FLUPH HALOP ARIPI BREXP CARIP ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CRT CFT DBT GT IDD IPT KIT TELE AIM * CIT * PVTP * MHC * CLF CMHG CSBG ITU MC MD MI PI PCF SCJJ SEF SF SI SMHA SWFS VAF * SS * TAY SE GL VET ADM MF CJ CO HV DV TRMA TBI ALZ PED PEFP PTSD SED SMI * STU * MST LABT * TCC * SMOP * CHLD YAD ADLT SNR * SP FX * F19 * VAPP * AOT CDM DEC FPSY CM IPC SPS ES,26.6396000000,-80.0827000000
Boys Town Central Florida,,7001 University Boulevard,,Winter Park,FL,32792,407-853-7707,,,,,MH * OP * OMH * CBT CFT IPT TELE * PVTN * MD MI PI SF SI * SMPD * CHLD YAD * AH * VPPD * COOT FPSY SPS,28.5974000000,-81.3036000000
La Amistad Behavioral Health Servs,Adult Residential Treatment Center,1600 Dodd Road,,Winter Park,FL,32792,407-647-0660,,800-433-1122,,,SA MH SUMH * OP PHDT RES * RTCA * NRT * AT CBT CFT DBT GT IDD IPT TELE AIM * PVTP * MI PI SF * TAY GL MF CO TRMA PTSD * MST LABT * TCC * SMPD * YAD ADLT SNR * AH SP * VAPN * DEC FPSY PRS CM IPC SPS ES,28.5974000000,-81.3036000000
Starting Point Behavioral Healthcare,,463142 State Road 200,,Yulee,FL,32097,904-225-8280,,,,,SA MH SUMH * OP * OMH * ANTPYCH * CBT CFT DBT EMDR GT IDD IPT TELE AIM * CIT PEOFF * PVTN * CLF CMHG MC MD MI PI SF SI SMHA SWFS * PA SS * CJ CO TRMA PTSD * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT ICM CM SPS,30.6222000000,-81.5906000000
Torn Counseling and Recovery Center,,3732 Cedarcrest Road,Suite 104,Acworth,GA,30101,678-941-4300,,,,,SA MH SUMH * OP PHDT * HALOP ARIPI OLANZ OLANZF PALIP QUETI RISPE ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE * PVTP * PI SF * TAY SE GL VET MF CO TRMA PED PTSD SMI * PEER * TCC * SMPD * CHLD YAD ADLT SNR * VPPD * ACT COOT DEC FPSY SPS ES,34.0756000000,-84.6477000000
Legacy Behavioral Health Services,,1905 South Hutchinson Avenue,,Adel,GA,31620,229-896-4559,,,,,SA MH SUMH * OP * OMH * CHLOR FLUPH HALOP PERPH PIMOZ ARIPI CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA NSC ANTPYCH * CBT CFT DBT EMDR GT IPT TELE AIM * PEON WI * PVTN * MC MD MI OSF PI SF SI SMHA * SS * TAY CJ CO TRMA PTSD SED SMI * STU * HIVT STDT TBS MST HCT LABT * HS PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT FPSY SEMP SH CM SPS,31.1251000000,-83.4213000000
Aspire Behavioral Health,,601 West 11th Avenue,,Albany,GA,31701,229-430-4140,,229-430-1842,,,SA MH SUMH * OP * CBHC * FLUPH HALOP THIOR ARIPI CLOZA OLANZ OLANZF QUETI RISPE NRT NSC ANTPYCH * CBT CFT GT IDD IPT TELE AIM * CIT PEOFF WI * STG * FQHC * MC MD PI SF SI SMHA * PA SS * TAY SE GL VET ADM MF CJ CO HV TRMA PED PEFP PTSD SMI * STU * HIVT TBS LABT * HS PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * ACT AOT COOT FPSY PRS SEMP SH VRS CM IPC SPS,31.5678000000,-84.1619000000
Unison Behavioral Health,Bacon BHS,108 East 5th Street,,Alma,GA,31510,912-632-1111,800-342-8168,,,,SA MH SUMH * OP * OMH * HALOP ARIPI LURAS OLANZ OLANZF QUETI RISPE ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE AIM * PEON WI * STG * CLF CMHG CSBG MC MD OSF PI SF SI SMHA SWFS * PA SS * TAY SE GL VET ADM MF CJ CO HV TRMA PED PTSD SED SMI * STU * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT DEC FPSY ICM PRS SEMP SH CM SPS ES,31.5465000000,-82.4633000000
Advantage Behavioral Health Systems,Athens/Clarke Clinic,240 Mitchell Bridge Road,,Athens,GA,30606,706-389-6767,855-333-9544,,,,SA MH SUMH * OP PHDT RES * MSMH * CHLOR FLUPH HALOP LOXAP PERPH PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE * CIT PEON WI * STG * MC MD MI PI SF SI SMHA * PA SS * TAY VET CJ CO TRMA SMI * STU * MST LABT * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT CDM COOT DEC FPSY IMR PRS SEMP SH VRS CM IPC SPS ES,33.9461000000,-83.4180000000
Advantage Behavioral Health Systems,I CAN Peer Support Program,240 Mitchell Bridge Road,,Athens,GA,30606,706-389-6767 x7345,,,,,SA MH SUMH * OP PHDT RES * MSMH * CHLOR FLUPH HALOP LOXAP PERPH PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE * CIT PEON WI * STG * MC MD MI PI SF SI SMHA * PA SS * TAY VET CJ CO TRMA SMI * STU * MST LABT * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT CDM COOT DEC FPSY IMR PRS SEMP SH VRS CM IPC SPS ES,33.9461000000,-83.4180000000
Advantage Behavioral Health Systems,Youth Services,250 Bray Street,,Athens,GA,30601,706-389-6767,855-333-9544,,,,SA MH SUMH * OP PHDT RES * MSMH * CHLOR FLUPH HALOP LOXAP PERPH PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE * CIT PEON WI * STG * MC MD MI PI SF SI SMHA * PA SS * TAY VET CJ CO TRMA SMI * STU * MST LABT * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT CDM COOT DEC FPSY IMR PRS SEMP SH VRS CM IPC SPS ES,33.9761000000,-83.3632000000
VA Augusta Healthcare System Norwood,Athens VA Clinic,9249 Highway 29 North,,Athens,GA,30601,706-733-0188 x45511,706-733-0188 x26237,,,,SA MH SUMH * OP * VAHC * LURAS OLANZ QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT GT IDD IPT TELE AIM * CIT WI * FED VAMC * MC MD MI PI SF SI VAF * VET TRMA PTSD * STU * HIVT STDT TBS MST HBT HCT LABT * HS * TCC * SMON * YAD ADLT SNR * VAPN * DEC FPSY ICM CM IPC SPS,33.9761000000,-83.3632000000
Atlanta Treatment Center (ATC),,1995 North Park Place,Suite 505,Atlanta,GA,30339,404-333-8301,,,,,SA MH SUMH * OP * OMH * CBT CFT GT IDD IPT TELE * CIT * PVTP * SF * PA SS * STU * SMPD * CHLD YAD ADLT SNR * SP FX * F28 * VPPD * COOT FPSY SPS ES,33.8713000000,-84.4629000000
Berman Center,,1200 Ashwood Parkway,Suite 400,Atlanta,GA,30338,866-922-2089,,,,,SA MH SUMH * OP PHDT * PH * AT CBT CFT DBT GT IDD IPT TELE * PVTP * PI SF * SS * TAY SE GL MF CO TRMA TBI PED PTSD SED SMI * STU * PEER * TCC * SMPD * CHLD YAD ADLT SNR * VPPD * ACT CDM COOT DEC FPSY ICM IMR PRS CM SPS ES,33.9669000000,-84.3249000000
CHRIS 180 Inc,,1017 Fayetteville Road,Suite B,Atlanta,GA,30316,404-324-4190,,,,,MH SUMH * OP * OMH * ANTPYCH * AT CBT CFT DBT EMDR GT IPT TELE * PVTN * FQHC * MC MD PI SF SI * PA SS * LABT * SMON * CHLD YAD ADLT SNR * VAPN * COOT FPSY CM,33.7217000000,-84.3339000000
CHRIS 180 Inc,CHRIS Counseling DeKalb,3103 Clairmont Road NE,Suite B,Atlanta,GA,30329,404-636-1457,,,,,SA MH SUMH * OP * CMHC * HALOP ARIPI BREXP CARIP OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TELE * PVTN * MC MD PI PCF SF SI * PA SS * STU * LABT * TCC * SMON * CHLD YAD ADLT SNR * SP FX * F4 F25 F36 F67 * VAPN * ACT COOT FPSY CM SPS,33.8236000000,-84.3214000000
DeKalb CSB,North DeKalb Mental Health Center,3807 Clairmont Road,,Atlanta,GA,30341,770-457-5867,404-892-4646,,,,SA MH SUMH * OP * CMHC * FLUPH HALOP PERPH ARIPI ASENA BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IDD IPT TELE AIM * PEON * STG * CLF CMHG CSBG MC MD OSF SCJJ SF SI SMHA SWFS * PA SS * TAY GL CO TRMA SED SMI * STU * HIVT STDT TBS MST HBT HCT LABT * HS PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT DEC FPSY ICM IMR PRS SH CM SPS,33.8879000000,-84.2905000000
DeKalb CSB,The Kirkwood Center,23 Warren Street SE,,Atlanta,GA,30317,404-370-7474,404-892-4646,,,,SA MH SUMH * OP * CMHC * FLUPH HALOP PERPH ARIPI ASENA BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IDD IPT TELE AIM * PEON * STG * CLF CMHG CSBG MC MD OSF SCJJ SF SI SMHA SWFS * PA SS * CO TRMA SMI * STU * HIVT STDT TBS MST HBT HCT LABT * HS PEER * TCC * SMPD * YAD ADLT SNR * AH * VPPD * COOT DEC FPSY ICM IMR PRS SEMP SH CM SPS,33.7498000000,-84.3169000000
Dunwoody Behavioral Health Center,,4594 Barclay Drive,,Atlanta,GA,30338,770-238-2674,,,,,SA MH SUMH * OP PHDT RES * RTCA * CHLOR FLUPH HALOP LOXAP ARIPI BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA NSC ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TMS TELE * CIT * PVTP * PI SF * TAY SE GL VET MF CJ CO HV DV TRMA PED PEFP PTSD SMI * STU * TBS MST LABT * HS PEER * SMPD * YAD ADLT SNR * VPPD * COOT DEC FPSY SH CM IPC SPS ES,33.9669000000,-84.3249000000
Emory Healthcare Veterans Program,,12 Executive Park Drive NE,3rd Floor,Atlanta,GA,30329,888-514-5345,,,,,SA MH SUMH * OP PHDT * OMH * AT CBT CFT DBT GT IDD IPT TMS TELE * PVTN * MC MD MI PI PCF VAF * PA * VET ADM MF CO TRMA TBI PTSD * HIVT STDT TBS MST LABT * SMPD * YAD ADLT SNR * VPPD * DEC FPSY ICM CM SPS,33.8236000000,-84.3214000000
Grady Memorial Hospital Corporation,Department of Behavioral Health,80 Jesse Hill Jr Drive SE,,Atlanta,GA,30303,404-616-1000,800-715-4225,,,,MH SUMH * HI OP * IPSY * CHLOR HALOP TRIFL ARIPI BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT DBT ECT GT IDD IPT TELE AIM * CIT PEON PEOFF WI * PVTN * CLF CMHG CSBG FG MC MD OSF PI PCF SF SI SMHA VAF * PA SS * PEFP SMI * STU * MST HBT HCT LABT * HS PEER * TCC * SMON * YAD ADLT SNR * AH FX * F19 F28 F43 * VAPN * ACT COOT ICM IMR PRS SEMP CM IPC SPS,33.7525000000,-84.3888000000
Hillside Inc,,690 Courtenay Drive NE,,Atlanta,GA,30306,404-875-4551,404-875-4551 x1017,,,,MH SUMH * PHDT RES * MSMH * HALOP CLOZA RISPE ANTPYCH * AT CBT CFT DBT GT IPT TELE * PEON * PVTN * MD MI PI SEF SF SI SMHA SWFS * TRMA SED * HIVT STDT TBS MST LABT * SMON * CHLD YAD * SP * VAPN * DEC FPSY CM ES,33.7860000000,-84.3514000000
Newport Academy,,5180 Roswell Road,,Atlanta,GA,30342,877-820-6371,,,,,SA MH SUMH * OP PHDT RES * RTCC * AT CBT CFT DBT GT IDD IPT TELE * PVTP * PI SF * GL CO TRMA PTSD SED * SMON * CHLD * VAPN * DEC FPSY PRS VRS CM IPC ES,33.8842000000,-84.3761000000
Northside Hospital Behav Hlth Servs,,6105 Peachtree Dunwoody Road,Suite F-155,Atlanta,GA,30328,404-851-8960,,,,,SA MH SUMH * OP * OMH * FLUPH HALOP PERPH TRIFL ARIPI ASENA BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT DBT GT IDD IPT KIT TELE AIM * PVTN * MC MD PI SF * PA SS * SE GL VET ADM MF CO HV TRMA PTSD * STU * TCC * SMPD * YAD ADLT SNR * AH * VPPD * CDM DEC FPSY PRS,33.9335000000,-84.3958000000
Oasis Health Services LLC,,5887 Glenridge Drive,Suite 230,Atlanta,GA,30328,509-381-6035,,,,,SA MH SUMH * OP * OMH * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT DBT IDD IPT TELE * PVTP * MHC * CLF CMHG CSBG MC MD MI OSF PI PCF SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL VET ADM MF CJ CO HV DV TRMA ALZ PED PEFP PTSD SED SMI * STU * HIVT STDT MST LABT * TCC * SMOP * CHLD YAD ADLT SNR * VAPP * AOT CDM COOT DEC FPSY IMR PRS IPC SPS ES,33.9335000000,-84.3958000000
Odyssey Family Counseling Center,,1919 John Wesley Avenue,,Atlanta,GA,30337,404-762-9190,,,,,SA MH * OP * OMH * AT CBT CFT DBT GT IDD IPT TELE AIM * PVTN * CLF FG MD PI PCF SF SI SMHA * PA SS * STU * HIVT HBT LABT * SMPD * CHLD YAD ADLT SNR * SP * VPPD * COOT FPSY SPS,33.6428000000,-84.4618000000
Skyland Trail,,1961 North Druid Hills Road NE,,Atlanta,GA,30329,404-315-8333,,,,,SA MH SUMH * PHDT RES * RTCA * ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CRT CFT DBT GT IDD IPT TMS * PVTN * PI SF * TAY SE GL CO PEFP SMI * STU * MST LABT * PEER * TCC * SMON * YAD ADLT SNR * VAPN * CDM COOT DEC FPSY ICM IMR PRS CM IPC SPS ES,33.8236000000,-84.3214000000
