"GEOID","NAME","populationE","populationM","med_incE","med_incM","whiteE","whiteM","blackE","blackM","nativeE","nativeM","asianE","asianM","total_raceE","total_raceM","poverty_totalE","poverty_totalM","poverty_belowE","poverty_belowM","white_pct","black_pct","native_pct","asian_pct","poverty_rate_pct"
"36047018100","Census Tract 181; Kings County; New York",4037,551,164904,41213,2660,491,588,286,20,31,259,110,4037,551,4022,552,219,118,65.8905127569978,14.5652712410206,0.495417389150359,6.41565518949715,5.44505221282944
"36047018200","Census Tract 182; Kings County; New York",3332,526,66083,12683,979,291,0,13,0,13,1849,442,3332,526,3332,526,328,130,29.3817527010804,0,0,55.4921968787515,9.84393757503001
"36047018300","Census Tract 183; Kings County; New York",2741,469,182401,49034,1731,329,256,123,0,13,173,81,2741,469,2733,466,134,65,63.1521342575702,9.33965705946735,0,6.31156512221817,4.90303695572631
"36047018400","Census Tract 184; Kings County; New York",2112,298,69844,14011,934,235,0,13,0,13,1012,183,2112,298,2112,298,194,108,44.2234848484849,0,0,47.9166666666667,9.18560606060606
"36047018501","Census Tract 185.01; Kings County; New York",4791,604,46723,10261,825,382,2683,600,0,13,473,259,4791,604,4782,604,998,270,17.219787100814,56.0008348987685,0,9.87267793780004,20.8699289000418
"36047018600","Census Tract 186; Kings County; New York",2115,499,77500,15682,1070,395,0,13,0,13,788,299,2115,499,2115,499,229,137,50.5910165484634,0,0,37.25768321513,10.8274231678487
"36047018700","Census Tract 187; Kings County; New York",1460,261,116842,27952,713,187,368,179,0,13,90,47,1460,261,1440,269,156,58,48.8356164383562,25.2054794520548,0,6.16438356164384,10.8333333333333
"36047018800","Census Tract 188; Kings County; New York",2867,475,68304,32549,1471,417,2,4,0,13,1015,318,2867,475,2867,475,493,265,51.3079874433205,0.069759330310429,0,35.4028601325427,17.1956749215208
"36047019000","Census Tract 190; Kings County; New York",4614,875,63289,32121,1279,375,37,39,30,48,2150,750,4614,875,4614,875,624,312,27.7199826614651,0.801907238838318,0.650195058517555,46.5973125270915,13.5240572171651
"36047019100","Census Tract 191; Kings County; New York",2852,561,148051,35648,1467,447,299,135,0,13,366,182,2852,561,2803,561,304,233,51.437587657784,10.4838709677419,0,12.8330995792426,10.845522654299
"36047019200","Census Tract 192; Kings County; New York",2792,650,63807,12080,1022,404,7,6,8,13,1035,369,2792,650,2788,651,516,221,36.6045845272206,0.250716332378223,0.286532951289398,37.0702005730659,18.5078909612626
"36047019300","Census Tract 193; Kings County; New York",5774,548,72806,5883,2486,458,1802,397,12,23,958,260,5774,548,4163,543,746,319,43.05507447177,31.2088673363353,0.207828195358504,16.5916175961205,17.9197693970694
"36047019400","Census Tract 194; Kings County; New York",3149,825,49309,31421,686,189,11,22,0,13,2136,819,3149,825,3145,826,953,372,21.784693553509,0.349317243569387,0,67.8310574785646,30.302066772655
"36047019500","Census Tract 195; Kings County; New York",3506,425,110594,11827,1807,276,1244,477,8,12,53,47,3506,425,3506,425,393,298,51.5402167712493,35.4820308043354,0.228180262407302,1.51169423844837,11.2093553907587
"36047019600","Census Tract 196; Kings County; New York",4845,630,82500,12801,1774,444,383,420,116,141,1694,486,4845,630,4711,630,1242,473,36.6150670794634,7.90505675954592,2.39422084623323,34.9638802889577,26.3638293355975
"36047019700","Census Tract 197; Kings County; New York",3680,506,114191,28886,2129,440,918,255,12,19,147,57,3680,506,3636,500,190,85,57.8532608695652,24.945652173913,0.326086956521739,3.9945652173913,5.22552255225523
"36047019800","Census Tract 198; Kings County; New York",2057,279,81719,32010,901,269,1,2,0,13,969,268,2057,279,2040,284,213,145,43.801652892562,0.0486144871171609,0,47.1074380165289,10.4411764705882
"36047019900","Census Tract 199; Kings County; New York",3582,545,123107,10391,1816,295,730,369,70,92,364,252,3582,545,3577,544,369,152,50.6979341150195,20.3796761585706,1.95421552205472,10.1619207146845,10.3159071847917
"36047020000","Census Tract 200; Kings County; New York",2306,437,91750,16989,916,233,5,7,0,13,1043,331,2306,437,2306,437,426,281,39.7224631396357,0.216825672159584,0,45.2298352124892,18.4735472679965
"36047020100","Census Tract 201; Kings County; New York",4254,534,142589,18357,2170,324,1104,279,108,112,267,128,4254,534,4237,536,356,236,51.0108133521392,25.9520451339915,2.53878702397743,6.27644569816643,8.40217134765164
"36047020200","Census Tract 202; Kings County; New York",1780,333,87917,40944,957,178,48,72,24,41,593,195,1780,333,1752,333,74,48,53.7640449438202,2.69662921348315,1.34831460674157,33.314606741573,4.22374429223744
"36047020300","Census Tract 203; Kings County; New York",2057,274,191083,43019,1255,233,260,103,5,9,165,85,2057,274,2057,274,172,150,61.011181332037,12.6397666504618,0.243072435585805,8.02139037433155,8.36169178415168
"36047020400","Census Tract 204; Kings County; New York",1842,246,95855,42242,1162,228,12,20,0,13,558,138,1842,246,1842,246,218,102,63.0836047774159,0.651465798045603,0,30.2931596091205,11.8349619978284
"36047020500","Census Tract 205; Kings County; New York",3555,540,149643,16589,2260,540,412,141,0,13,494,169,3555,540,3555,540,151,74,63.5724331926864,11.5893108298172,0,13.8959212376934,4.24753867791842
"36047020600","Census Tract 206; Kings County; New York",2499,423,95104,39333,1764,330,13,21,0,13,596,336,2499,423,2498,423,457,331,70.5882352941177,0.520208083233293,0,23.8495398159264,18.2946357085669
"36047020700","Census Tract 207; Kings County; New York",4562,614,175833,35148,3263,481,368,201,0,13,267,173,4562,614,4562,614,224,157,71.5256466462078,8.06663743971942,0,5.85269618588338,4.91012713722052
"36047020800","Census Tract 208; Kings County; New York",3148,543,62723,42283,1276,367,83,134,0,13,1695,657,3148,543,3147,543,280,172,40.5336721728081,2.63659466327827,0,53.843710292249,8.89736256752463
"36047021000","Census Tract 210; Kings County; New York",4041,601,64250,21593,1184,395,84,104,86,135,2377,554,4041,601,4041,601,1164,476,29.2996782974511,2.07869339272457,2.12818609255135,58.8220737441227,28.8047512991834
"36047021100","Census Tract 211; Kings County; New York",2604,384,87850,21641,782,157,1075,319,0,13,192,86,2604,384,2604,384,323,128,30.0307219662058,41.2826420890937,0,7.37327188940092,12.4039938556068
"36047021200","Census Tract 212; Kings County; New York",3986,696,62519,24562,933,417,55,83,20,30,2804,599,3986,696,3956,685,962,362,23.4069242348219,1.37982940291019,0.501756146512795,70.3462117410938,24.3174924165824
"36047021300","Census Tract 213; Kings County; New York",4650,856,80275,19887,1012,274,2968,857,0,13,33,36,4650,856,4650,856,957,745,21.7634408602151,63.8279569892473,0,0.709677419354839,20.5806451612903
"36047021400","Census Tract 214; Kings County; New York",2565,513,78272,18295,1405,463,0,13,0,13,877,198,2565,513,2521,501,780,389,54.775828460039,0,0,34.1910331384016,30.9401031336771
"36047021500","Census Tract 215; Kings County; New York",6014,857,109130,23109,3053,708,1915,444,21,34,269,153,6014,857,6014,857,607,423,50.764881942135,31.842367808447,0.349185234452943,4.47289657465913,10.0931160625208
"36047021600","Census Tract 216; Kings County; New York",3982,633,37267,11907,3056,623,40,63,12,18,212,162,3982,633,3982,633,2005,698,76.7453540934204,1.00452034153692,0.301356102461075,5.32395781014566,50.3515821195379
"36047021700","Census Tract 217; Kings County; New York",3736,489,88828,24065,1515,415,1180,250,0,13,250,118,3736,489,3736,489,540,191,40.551391862955,31.5845824411135,0,6.69164882226981,14.4539614561028
"36047021800","Census Tract 218; Kings County; New York",3035,788,66169,34522,2537,782,0,13,0,13,115,130,3035,788,3035,788,332,311,83.5914332784184,0,0,3.78912685337727,10.9390444810544
"36047021900","Census Tract 219; Kings County; New York",4191,705,114750,39319,1450,241,2127,733,0,13,186,107,4191,705,4191,705,491,274,34.5979479837748,50.7516105941303,0,4.43808160343593,11.7155810069196
"36047022000","Census Tract 220; Kings County; New York",4989,1043,44716,11385,4103,922,24,29,71,111,243,317,4989,1043,4950,1048,2861,938,82.2409300461014,0.481058328322309,1.4231308879535,4.87071557426338,57.7979797979798
"36047022100","Census Tract 221; Kings County; New York",3703,607,63636,30226,1369,242,1751,538,0,13,99,74,3703,607,3703,607,1025,240,36.9700243046179,47.285984337024,0,2.67350796651364,27.6802592492574
"36047022200","Census Tract 222; Kings County; New York",4051,979,48594,20393,3210,882,0,13,0,13,34,55,4051,979,4051,979,1876,726,79.2396939027401,0,0,0.839298938533695,46.3095531967415
"36047022400","Census Tract 224; Kings County; New York",5656,1192,57457,18356,4698,1232,10,12,69,95,349,148,5656,1192,5656,1192,1369,677,83.0622347949081,0.176803394625177,1.21994342291372,6.17043847241867,24.2043847241867
"36047022600","Census Tract 226; Kings County; New York",2469,663,79022,28587,1335,678,0,13,82,103,503,273,2469,663,2469,663,229,105,54.0704738760632,0,3.32118266504658,20.3726204941272,9.2750101255569
"36047022700","Census Tract 227; Kings County; New York",4360,871,122400,29467,1922,417,1331,328,0,13,222,84,4360,871,4360,871,414,201,44.0825688073394,30.5275229357798,0,5.09174311926605,9.4954128440367
"36047022800","Census Tract 228; Kings County; New York",3632,809,40089,24986,2367,732,37,43,0,13,977,510,3632,809,3455,788,1444,494,65.170704845815,1.01872246696035,0,26.8997797356828,41.794500723589
"36047022900","Census Tract 229; Kings County; New York",3490,614,121997,16018,1899,458,947,245,0,13,135,69,3490,614,3482,613,454,208,54.4126074498567,27.134670487106,0,3.86819484240688,13.0384836300976
"36047023000","Census Tract 230; Kings County; New York",4243,1291,53208,24950,3202,1226,78,90,19,31,206,179,4243,1291,4243,1291,1701,1132,75.465472543012,1.83832194202215,0.447796370492576,4.85505538534056,40.0895592740985
"36047023100","Census Tract 231; Kings County; New York",3475,412,150288,40885,1812,377,950,224,0,13,124,80,3475,412,3469,413,269,106,52.1438848920863,27.3381294964029,0,3.56834532374101,7.75439607956183
"36047023200","Census Tract 232; Kings County; New York",6422,1413,62973,18801,5995,1356,1,2,114,198,232,183,6422,1413,6419,1413,2090,873,93.3509810028029,0.0155714730613516,1.77514792899408,3.61258175023357,32.5595887209846
"36047023300","Census Tract 233; Kings County; New York",6821,1113,80000,54480,2808,1088,2465,879,63,64,759,375,6821,1113,6803,1116,2223,1294,41.1669843131506,36.1383961295998,0.923618237795045,11.1274006743879,32.6767602528296
"36047023400","Census Tract 234; Kings County; New York",5275,996,31411,3571,4770,1015,15,24,0,19,11,24,5275,996,5232,996,2323,906,90.4265402843602,0.28436018957346,0,0.208530805687204,44.3998470948012
"36047023500","Census Tract 235; Kings County; New York",5183,905,65417,40741,4157,977,283,152,0,19,247,157,5183,905,5183,905,2527,1076,80.2045147597916,5.46015820953116,0,4.76557978005016,48.7555469805132
"36047023600","Census Tract 236; Kings County; New York",6342,1030,36524,10892,5856,1072,0,19,48,74,63,78,6342,1030,6342,1030,2189,685,92.3368022705771,0,0.75685903500473,0.993377483443709,34.5159255755282
"36047023800","Census Tract 238; Kings County; New York",4734,1041,40335,7466,4346,1052,0,13,0,13,0,13,4734,1041,4734,1041,1457,779,91.8039712716519,0,0,0,30.7773553020701
"36047024000","Census Tract 240; Kings County; New York",6050,1009,43371,15648,5314,1121,156,152,0,19,8,6,6050,1009,5977,1009,2663,884,87.8347107438017,2.57851239669421,0,0.132231404958678,44.5541241425464
"36047024100","Census Tract 241; Kings County; New York",2926,733,76528,15734,1975,708,351,167,101,162,135,77,2926,733,2897,732,983,408,67.4982911825017,11.9958988380041,3.45181134654819,4.61380724538619,33.9316534345875
"36047024200","Census Tract 242; Kings County; New York",2916,555,56250,6607,2463,522,15,30,0,13,253,177,2916,555,2916,555,531,298,84.4650205761317,0.51440329218107,0,8.67626886145405,18.2098765432099
"36047024300","Census Tract 243; Kings County; New York",4311,783,94107,46173,1336,319,1920,696,0,13,239,271,4311,783,4297,783,578,207,30.9904894456043,44.5372303409882,0,5.54395731848759,13.4512450546893
"36047024400","Census Tract 244; Kings County; New York",3478,648,58342,18842,2541,548,2,4,236,338,401,263,3478,648,3456,640,1294,470,73.0592294422082,0.0575043128234618,6.78550891316849,11.5296147211041,37.4421296296296
"36047024500","Census Tract 245; Kings County; New York",4488,536,100547,12923,1289,258,2301,489,0,13,445,191,4488,536,4488,536,483,219,28.7210338680927,51.2700534759358,0,9.91532976827095,10.7620320855615
"36047024600","Census Tract 246; Kings County; New York",3432,536,76652,16123,1608,429,57,46,0,13,1228,532,3432,536,3377,530,494,217,46.8531468531469,1.66083916083916,0,35.7808857808858,14.6283683742967
"36047024700","Census Tract 247; Kings County; New York",2839,438,63200,34166,834,261,1043,353,0,13,185,144,2839,438,2812,432,775,211,29.3765410355759,36.7382881296231,0,6.5163790066925,27.5604551920341
"36047024800","Census Tract 248; Kings County; New York",2479,418,61466,21324,1269,298,0,13,0,13,839,243,2479,418,2479,418,406,262,51.1899959661154,0,0,33.8442920532473,16.3775716014522
"36047024900","Census Tract 249; Kings County; New York",3892,689,85871,21645,1741,371,1494,497,33,53,157,69,3892,689,3856,684,677,222,44.7327852004111,38.3864337101747,0.847893114080164,4.03391572456321,17.5570539419087
"36047025000","Census Tract 250; Kings County; New York",1712,477,51875,17149,157,81,8,12,0,13,1042,191,1712,477,1706,476,315,162,9.17056074766355,0.467289719626168,0,60.8644859813084,18.4642438452521
"36047025100","Census Tract 251; Kings County; New York",4416,610,56111,22353,1164,471,2270,770,0,13,110,88,4416,610,4416,610,1414,476,26.3586956521739,51.4039855072464,0,2.49094202898551,32.0199275362319
"36047025200","Census Tract 252; Kings County; New York",5057,759,54750,9312,2023,562,94,121,254,229,1881,500,5057,759,5057,759,969,434,40.0039549139806,1.85880957089183,5.02274075538857,37.1959659877398,19.1615582361084
"36047025300","Census Tract 253; Kings County; New York",3907,781,87981,32677,1937,575,1455,645,0,13,76,50,3907,781,3907,781,731,624,49.5776810852316,37.2408497568467,0,1.94522651650883,18.7100076785257
"36047025400","Census Tract 254; Kings County; New York",3145,848,83637,15371,1305,475,0,13,0,13,1463,532,3145,848,3145,848,499,407,41.4944356120827,0,0,46.5182829888712,15.8664546899841
"36047025500","Census Tract 255; Kings County; New York",5470,661,22291,14564,808,440,2108,371,73,113,46,79,5470,661,5446,659,2130,579,14.7714808043876,38.5374771480804,1.3345521023766,0.840950639853748,39.1112743297833
"36047025600","Census Tract 256; Kings County; New York",3005,693,69181,26121,720,245,0,13,0,13,2184,691,3005,693,3005,693,400,201,23.9600665557404,0,0,72.6788685524127,13.3111480865225
"36047025700","Census Tract 257; Kings County; New York",2892,580,106579,56131,1177,397,370,201,22,24,72,61,2892,580,2892,580,530,284,40.6984785615491,12.7939142461964,0.760719225449516,2.4896265560166,18.3264177040111
"36047025800","Census Tract 258; Kings County; New York",4119,746,57431,14467,1837,355,95,110,0,13,1619,580,4119,746,4119,746,1230,584,44.5982034474387,2.30638504491381,0,39.3056567127944,29.8616168973052
"36047025901","Census Tract 259.01; Kings County; New York",2144,266,75341,36187,943,216,794,210,16,19,59,56,2144,266,2144,266,658,201,43.9832089552239,37.0335820895522,0.746268656716418,2.75186567164179,30.6902985074627
"36047025902","Census Tract 259.02; Kings County; New York",3530,656,21674,14414,255,213,2058,526,26,44,44,75,3530,656,3507,662,1537,681,7.22379603399433,58.300283286119,0.736543909348442,1.24645892351275,43.8266324493869
"36047026000","Census Tract 260; Kings County; New York",3116,585,61118,18802,1045,419,24,37,49,74,1332,315,3116,585,3074,574,350,174,33.5365853658537,0.770218228498074,1.57252888318357,42.7471116816431,11.3858165256994
"36047026100","Census Tract 261; Kings County; New York",5504,674,81827,21261,1452,389,2259,538,64,84,591,249,5504,674,5498,674,1886,662,26.3808139534884,41.0428779069767,1.16279069767442,10.7376453488372,34.3033830483812
"36047026200","Census Tract 262; Kings County; New York",2729,490,107760,26578,675,210,51,65,23,29,1731,431,2729,490,2729,490,299,144,24.7343349212166,1.8688164162697,0.84279956027849,63.429827775742,10.9563942836204
"36047026300","Census Tract 263; Kings County; New York",2253,385,77546,11240,428,132,1417,378,0,13,50,27,2253,385,2230,383,437,171,18.9968930315135,62.8939192188193,0,2.21926320461607,19.5964125560538
"36047026400","Census Tract 264; Kings County; New York",4423,652,73029,7158,1635,419,25,27,11,18,1611,412,4423,652,4358,665,670,305,36.9658602758309,0.56522722134298,0.248699977390911,36.4232421433416,15.3740247820101
"36047026500","Census Tract 265; Kings County; New York",4187,587,77545,27373,854,255,2045,523,23,37,267,192,4187,587,4183,587,938,438,20.396465249582,48.8416527346549,0.549319321710055,6.37688082159064,22.4240975376524
"36047026600","Census Tract 266; Kings County; New York",3624,549,51724,4887,1422,414,0,13,106,132,1552,473,3624,549,3610,550,544,239,39.2384105960265,0,2.92494481236203,42.8256070640177,15.0692520775623
